[00:02:04] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58281 chunks (58.74%), ETA: 0:24:31, Rate: 27.8 cps, Current: 110, -98
[00:02:05] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58324 chunks (58.78%), ETA: 0:24:40, Rate: 27.6 cps, Current: 106, -107
[00:02:06] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58370 chunks (58.83%), ETA: 0:24:01, Rate: 28.3 cps, Current: 112, -111
[00:02:07] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58390 chunks (58.85%), ETA: 0:24:53, Rate: 27.3 cps, Current: 112, -107
[00:02:08] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58417 chunks (58.87%), ETA: 0:25:21, Rate: 26.8 cps, Current: 117, -106
[00:02:09] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58458 chunks (58.91%), ETA: 0:24:56, Rate: 27.2 cps, Current: 116, -97
[00:02:10] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58523 chunks (58.98%), ETA: 0:23:53, Rate: 28.4 cps, Current: 122, -102
[00:02:11] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58601 chunks (59.06%), ETA: 0:22:17, Rate: 30.4 cps, Current: 125, -109
[00:02:12] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58642 chunks (59.10%), ETA: 0:21:51, Rate: 30.9 cps, Current: 125, -116
[00:02:13] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58680 chunks (59.14%), ETA: 0:21:36, Rate: 31.3 cps, Current: 121, -115
[00:02:14] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58748 chunks (59.21%), ETA: 0:20:48, Rate: 32.4 cps, Current: 113, -120
[00:02:16] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58770 chunks (59.23%), ETA: 0:21:28, Rate: 31.4 cps, Current: 118, -122
[00:02:17] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58789 chunks (59.25%), ETA: 0:20:29, Rate: 32.9 cps, Current: 115, -126
[00:02:18] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58800 chunks (59.26%), ETA: 0:20:58, Rate: 32.1 cps, Current: 119, -125
[00:02:19] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58847 chunks (59.31%), ETA: 0:20:23, Rate: 33.0 cps, Current: 122, -127
[00:02:21] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58881 chunks (59.34%), ETA: 0:20:57, Rate: 32.1 cps, Current: 66, -123
[00:02:23] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58902 chunks (59.36%), ETA: 0:21:20, Rate: 31.5 cps, Current: 67, -125
[00:02:24] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58931 chunks (59.39%), ETA: 0:21:23, Rate: 31.4 cps, Current: 71, -126
[00:02:25] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58944 chunks (59.40%), ETA: 0:21:36, Rate: 31.1 cps, Current: 73, -126
[00:02:26] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58949 chunks (59.41%), ETA: 0:22:13, Rate: 30.2 cps, Current: 73, -125
[00:02:27] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58985 chunks (59.45%), ETA: 0:22:18, Rate: 30.1 cps, Current: 72, -120
[00:02:28] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59020 chunks (59.48%), ETA: 0:22:07, Rate: 30.3 cps, Current: 75, -119
[00:02:29] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59046 chunks (59.51%), ETA: 0:21:56, Rate: 30.5 cps, Current: 78, -117
[00:02:31] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59078 chunks (59.54%), ETA: 0:21:44, Rate: 30.8 cps, Current: 72, -114
[00:02:32] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59116 chunks (59.58%), ETA: 0:21:25, Rate: 31.2 cps, Current: 65, -119
[00:02:33] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59137 chunks (59.60%), ETA: 0:22:10, Rate: 30.1 cps, Current: 68, -111
[00:02:34] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59161 chunks (59.62%), ETA: 0:22:33, Rate: 29.6 cps, Current: 67, -109
[00:02:35] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59185 chunks (59.65%), ETA: 0:23:06, Rate: 28.9 cps, Current: 64, -108
[00:02:36] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59218 chunks (59.68%), ETA: 0:23:25, Rate: 28.5 cps, Current: 64, -106
[00:02:37] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59271 chunks (59.73%), ETA: 0:22:31, Rate: 29.6 cps, Current: 72, -99
[00:02:38] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59303 chunks (59.77%), ETA: 0:22:23, Rate: 29.7 cps, Current: 77, -100
[00:02:39] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59343 chunks (59.81%), ETA: 0:22:24, Rate: 29.7 cps, Current: 73, -112
[00:02:40] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59394 chunks (59.86%), ETA: 0:22:42, Rate: 29.2 cps, Current: 80, -111
[00:02:41] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59420 chunks (59.88%), ETA: 0:24:07, Rate: 27.5 cps, Current: 84, -107
[00:02:42] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59443 chunks (59.91%), ETA: 0:24:40, Rate: 26.9 cps, Current: 81, -105
[00:02:43] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59500 chunks (59.96%), ETA: 0:24:03, Rate: 27.5 cps, Current: 85, -98
[00:02:44] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59548 chunks (60.01%), ETA: 0:24:39, Rate: 26.8 cps, Current: 89, -104
[00:02:45] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59625 chunks (60.09%), ETA: 0:22:42, Rate: 29.1 cps, Current: 94, -109
[00:02:46] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59662 chunks (60.13%), ETA: 0:22:13, Rate: 29.7 cps, Current: 94, -117
[00:02:47] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59699 chunks (60.17%), ETA: 0:21:32, Rate: 30.6 cps, Current: 81, -113
[00:02:48] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59763 chunks (60.23%), ETA: 0:21:05, Rate: 31.2 cps, Current: 87, -119
[00:02:49] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59806 chunks (60.27%), ETA: 0:19:51, Rate: 33.1 cps, Current: 83, -123
[00:02:50] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59847 chunks (60.31%), ETA: 0:19:40, Rate: 33.3 cps, Current: 93, -121
[00:02:52] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59900 chunks (60.37%), ETA: 0:18:53, Rate: 34.7 cps, Current: 90, -128
[00:02:54] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59905 chunks (60.37%), ETA: 0:19:54, Rate: 32.9 cps, Current: 37, -123
[00:02:55] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59933 chunks (60.40%), ETA: 0:19:23, Rate: 33.8 cps, Current: 33, -121
[00:02:56] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59962 chunks (60.43%), ETA: 0:19:31, Rate: 33.5 cps, Current: 37, -127
[00:02:58] [Server thread/INFO]: [Chunky] Task running for world. Processed: 59973 chunks (60.44%), ETA: 0:19:57, Rate: 32.8 cps, Current: 37, -128
[00:02:59] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60007 chunks (60.48%), ETA: 0:19:48, Rate: 33.0 cps, Current: 40, -122
[00:03:00] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60034 chunks (60.50%), ETA: 0:19:53, Rate: 32.9 cps, Current: 41, -119
[00:03:01] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60056 chunks (60.53%), ETA: 0:20:12, Rate: 32.3 cps, Current: 45, -115
